Year,Type de production d'électricité,Géographie,GeoCode,Value
2020,Production totale d’électricité provenant de la biomasse,Ontario,35,0.786416666666667
2020,Total renewable and non-greenhouse gas emitting sources,Ontario,35,92.4654166666667
2020,Turbine éolienne,Ontario,35,8.24708333333333
2020,Turbine à hydraulique,Île-du-Prince-Édouard,11,0.0
2020,Solaire,Île-du-Prince-Édouard,11,0.10425
2020,Turbine marémotrice,Île-du-Prince-Édouard,11,0.0
2020,Production totale d’électricité provenant de la biomasse,Île-du-Prince-Édouard,11,0.6735
2020,Total renewable and non-greenhouse gas emitting sources,Île-du-Prince-Édouard,11,99.79675
2020,Turbine éolienne,Île-du-Prince-Édouard,11,99.0188333333333
2020,Turbine à hydraulique,Québec,24,93.6759166666667
2020,Turbine à vapeur - nucléaire,Québec,24,
2020,Solaire,Québec,24,0.0006666666666666
2020,Production totale d’électricité provenant de la biomasse,Québec,24,0.58025
2020,Total renewable and non-greenhouse gas emitting sources,Québec,24,
2020,Turbine éolienne,Québec,24,5.33108333333333
2020,Turbine à hydraulique,Saskatchewan,47,18.2745
2020,Solaire,Saskatchewan,47,0.0
2020,Production totale d’électricité provenant de la biomasse,Saskatchewan,47,0.0505
2020,Total renewable and non-greenhouse gas emitting sources,Saskatchewan,47,21.6505833333333
2020,Turbine éolienne,Saskatchewan,47,3.32566666666667
2020,Turbine à hydraulique,Yukon,60,84.0875833333333
2020,Solaire,Yukon,60,0.0
2020,Production totale d’électricité provenant de la biomasse,Yukon,60,0.0
2020,Total renewable and non-greenhouse gas emitting sources,Yukon,60,84.0875833333333
2020,Turbine éolienne,Yukon,60,0.0
2021,Turbine à hydraulique,Alberta,48,2.87383333333333
2021,Solaire,Alberta,48,0.342583333333333
2021,Production totale d’électricité provenant de la biomasse,Alberta,48,2.51841666666667
2021,Total renewable and non-greenhouse gas emitting sources,Alberta,48,14.7560833333333
2021,Turbine éolienne,Alberta,48,9.021
2021,Turbine à hydraulique,Colombie-Britannique,59,88.48775
2021,Solaire,Colombie-Britannique,59,0.00625
2021,Turbine marémotrice,Colombie-Britannique,59,0.0
2021,Production totale d’électricité provenant de la biomasse,Colombie-Britannique,59,5.7465
2021,Total renewable and non-greenhouse gas emitting sources,Colombie-Britannique,59,96.98025
2021,Turbine éolienne,Colombie-Britannique,59,2.7395
2021,Turbine à hydraulique,Canada,,59.8419166666667
2021,Turbine à vapeur - nucléaire,Canada,,14.0814166666667
2021,Solaire,Canada,,0.45275
2021,Turbine marémotrice,Canada,,0.0
2021,Production totale d’électricité provenant de la biomasse,Canada,,1.51925
2021,Turbine éolienne,Canada,,5.75383333333333
2021,Turbine à hydraulique,Manitoba,46,96.1283333333333
2021,Solaire,Manitoba,46,0.0071666666666666
2021,Production totale d’électricité provenant de la biomasse,Manitoba,46,0.283166666666667
2021,Total renewable and non-greenhouse gas emitting sources,Manitoba,46,99.90375
2021,Turbine éolienne,Manitoba,46,3.48541666666667
2021,Turbine à hydraulique,Nouveau-Brunswick,13,20.872
2021,Turbine à vapeur - nucléaire,Nouveau-Brunswick,13,36.25525
2021,Solaire,Nouveau-Brunswick,13,0.0
2021,Turbine marémotrice,Nouveau-Brunswick,13,0.0
2021,Production totale d’électricité provenant de la biomasse,Nouveau-Brunswick,13,4.88066666666667
2021,Total renewable and non-greenhouse gas emitting sources,Nouveau-Brunswick,13,67.7191666666667
2021,Turbine éolienne,Nouveau-Brunswick,13,5.71125
2021,Turbine à hydraulique,Terre-Neuve-et-Labrador,10,96.5419166666667
2021,Solaire,Terre-Neuve-et-Labrador,10,0.0
2021,Turbine marémotrice,Terre-Neuve-et-Labrador,10,0.0
2021,Production totale d’électricité provenant de la biomasse,Terre-Neuve-et-Labrador,10,0.0839166666666667
2021,Total renewable and non-greenhouse gas emitting sources,Terre-Neuve-et-Labrador,10,97.0115833333333
2021,Turbine éolienne,Terre-Neuve-et-Labrador,10,0.385583333333333
2021,Turbine à hydraulique,Territoires du Nord-Ouest,61,37.9534166666667
2021,Solaire,Territoires du Nord-Ouest,61,0.0325833333333333
2021,Production totale d’électricité provenant de la biomasse,Territoires du Nord-Ouest,61,0.0
2021,Total renewable and non-greenhouse gas emitting sources,Territoires du Nord-Ouest,61,40.5001666666667
2021,Turbine éolienne,Territoires du Nord-Ouest,61,2.51408333333333
2021,Turbine à hydraulique,Nouvelle-Écosse,12,8.5075
2021,Solaire,Nouvelle-Écosse,12,0.0
2021,Turbine marémotrice,Nouvelle-Écosse,12,0.0
2021,Production totale d’électricité provenant de la biomasse,Nouvelle-Écosse,12,3.788
2021,Total renewable and non-greenhouse gas emitting sources,Nouvelle-Écosse,12,24.6906666666667
2021,Turbine éolienne,Nouvelle-Écosse,12,12.3955
2021,Turbine à hydraulique,Nunavut,62,0.0
2021,Solaire,Nunavut,62,0.0
2021,Production totale d’électricité provenant de la biomasse,Nunavut,62,0.0
2021,Total renewable and non-greenhouse gas emitting sources,Nunavut,62,0.0
2021,Turbine éolienne,Nunavut,62,0.0
2021,Turbine à hydraulique,Ontario,35,23.8316666666667
2021,Turbine à vapeur - nucléaire,Ontario,35,55.68375
2021,Solaire,Ontario,35,1.67733333333333
2021,Production totale d’électricité provenant de la biomasse,Ontario,35,0.848833333333333
2021,Total renewable and non-greenhouse gas emitting sources,Ontario,35,90.5604166666667
2021,Turbine éolienne,Ontario,35,8.5185
2021,Turbine à hydraulique,Île-du-Prince-Édouard,11,0.0
2021,Solaire,Île-du-Prince-Édouard,11,0.105666666666667
2021,Turbine marémotrice,Île-du-Prince-Édouard,11,0.0
2021,Production totale d’électricité provenant de la biomasse,Île-du-Prince-Édouard,11,0.616
2021,Total renewable and non-greenhouse gas emitting sources,Île-du-Prince-Édouard,11,99.5296666666667
2021,Turbine éolienne,Île-du-Prince-Édouard,11,98.8080833333333
2021,Turbine à hydraulique,Québec,24,94.10125
2021,Turbine à vapeur - nucléaire,Québec,24,
2021,Solaire,Québec,24,0.002
2021,Production totale d’électricité provenant de la biomasse,Québec,24,0.570333333333333
2021,Total renewable and non-greenhouse gas emitting sources,Québec,24,
2021,Turbine éolienne,Québec,24,4.91008333333333
2021,Turbine à hydraulique,Saskatchewan,47,11.9995833333333
2021,Solaire,Saskatchewan,47,0.01725
2021,Production totale d’électricité provenant de la biomasse,Saskatchewan,47,0.0470833333333333
2021,Total renewable and non-greenhouse gas emitting sources,Saskatchewan,47,15.5405
2021,Turbine éolienne,Saskatchewan,47,3.47633333333333
2021,Turbine à hydraulique,Yukon,60,89.8835833333333
2021,Solaire,Yukon,60,0.0203333333333333
2021,Production totale d’électricité provenant de la biomasse,Yukon,60,0.0
2021,Total renewable and non-greenhouse gas emitting sources,Yukon,60,89.9039166666667
2021,Turbine éolienne,Yukon,60,0.0
2022,Turbine à hydraulique,Alberta,48,3.03841666666667
2022,Solaire,Alberta,48,1.12641666666667
2022,Production totale d’électricité provenant de la biomasse,Alberta,48,2.43725
2022,Total renewable and non-greenhouse gas emitting sources,Alberta,48,16.261
2022,Turbine éolienne,Alberta,48,9.65875
2022,Turbine à hydraulique,Colombie-Britannique,59,90.8576666666667
2022,Solaire,Colombie-Britannique,59,0.0079166666666666
2022,Turbine marémotrice,Colombie-Britannique,59,0.0
2022,Production totale d’électricité provenant de la biomasse,Colombie-Britannique,59,4.61908333333333
2022,Total renewable and non-greenhouse gas emitting sources,Colombie-Britannique,59,97.5804166666667
2022,Turbine éolienne,Colombie-Britannique,59,2.09541666666667
2022,Turbine à hydraulique,Canada,,61.23825
2022,Turbine à vapeur - nucléaire,Canada,,12.921
2022,Solaire,Canada,,0.518583333333333
2022,Turbine marémotrice,Canada,,0.0
2022,Production totale d’électricité provenant de la biomasse,Canada,,1.28075
2022,Turbine éolienne,Canada,,6.09633333333333
2022,Turbine à hydraulique,Manitoba,46,96.9493333333333
2022,Solaire,Manitoba,46,0.0005
2022,Production totale d’électricité provenant de la biomasse,Manitoba,46,0.230416666666667
2022,Total renewable and non-greenhouse gas emitting sources,Manitoba,46,99.9196666666667
2022,Turbine éolienne,Manitoba,46,2.7395
2022,Turbine à hydraulique,Nouveau-Brunswick,13,30.5780833333333
2022,Turbine à vapeur - nucléaire,Nouveau-Brunswick,13,26.5741666666667
2022,Solaire,Nouveau-Brunswick,13,0.0
2022,Turbine marémotrice,Nouveau-Brunswick,13,0.0
2022,Production totale d’électricité provenant de la biomasse,Nouveau-Brunswick,13,4.97508333333333
2022,Total renewable and non-greenhouse gas emitting sources,Nouveau-Brunswick,13,66.8755833333333
2022,Turbine éolienne,Nouveau-Brunswick,13,4.74833333333333
2022,Turbine à hydraulique,Terre-Neuve-et-Labrador,10,96.8325833333333
2022,Solaire,Terre-Neuve-et-Labrador,10,0.0
2022,Turbine marémotrice,Terre-Neuve-et-Labrador,10,0.0
2022,Production totale d’électricité provenant de la biomasse,Terre-Neuve-et-Labrador,10,0.06825
2022,Total renewable and non-greenhouse gas emitting sources,Terre-Neuve-et-Labrador,10,97.32325
2022,Turbine éolienne,Terre-Neuve-et-Labrador,10,0.422166666666667
2022,Turbine à hydraulique,Territoires du Nord-Ouest,61,33.84625
2022,Solaire,Territoires du Nord-Ouest,61,0.0363333333333333
2022,Production totale d’électricité provenant de la biomasse,Territoires du Nord-Ouest,61,0.0
2022,Total renewable and non-greenhouse gas emitting sources,Territoires du Nord-Ouest,61,36.32
2022,Turbine éolienne,Territoires du Nord-Ouest,61,2.43741666666667
2022,Turbine à hydraulique,Nouvelle-Écosse,12,9.30458333333333
2022,Solaire,Nouvelle-Écosse,12,0.0
2022,Turbine marémotrice,Nouvelle-Écosse,12,0.0
2022,Production totale d’électricité provenant de la biomasse,Nouvelle-Écosse,12,1.863
2022,Total renewable and non-greenhouse gas emitting sources,Nouvelle-Écosse,12,26.9090833333333
2022,Turbine éolienne,Nouvelle-Écosse,12,15.7415
2022,Turbine à hydraulique,Nunavut,62,0.0
2022,Solaire,Nunavut,62,0.0
2022,Production totale d’électricité provenant de la biomasse,Nunavut,62,0.0
2022,Total renewable and non-greenhouse gas emitting sources,Nunavut,62,0.0
2022,Turbine éolienne,Nunavut,62,0.0
2022,Turbine à hydraulique,Ontario,35,25.9284166666667
2022,Turbine à vapeur - nucléaire,Ontario,35,51.29375
2022,Solaire,Ontario,35,1.51183333333333
2022,Production totale d’électricité provenant de la biomasse,Ontario,35,0.695166666666667
2022,Total renewable and non-greenhouse gas emitting sources,Ontario,35,88.804
2022,Turbine éolienne,Ontario,35,9.37475
2022,Turbine à hydraulique,Île-du-Prince-Édouard,11,0.0
2022,Solaire,Île-du-Prince-Édouard,11,0.135833333333333
2022,Turbine marémotrice,Île-du-Prince-Édouard,11,0.0
2022,Production totale d’électricité provenant de la biomasse,Île-du-Prince-Édouard,11,0.75675
2022,Total renewable and non-greenhouse gas emitting sources,Île-du-Prince-Édouard,11,99.5554166666667
2022,Turbine éolienne,Île-du-Prince-Édouard,11,98.6629166666667
2022,Turbine à hydraulique,Québec,24,93.9564166666667
2022,Turbine à vapeur - nucléaire,Québec,24,
2022,Solaire,Québec,24,0.00725
2022,Production totale d’électricité provenant de la biomasse,Québec,24,0.59525
2022,Total renewable and non-greenhouse gas emitting sources,Québec,24,
2022,Turbine éolienne,Québec,24,5.07075
2022,Turbine à hydraulique,Saskatchewan,47,13.66775
2022,Solaire,Saskatchewan,47,0.126166666666667
2022,Production totale d’électricité provenant de la biomasse,Saskatchewan,47,0.117083333333333
2022,Total renewable and non-greenhouse gas emitting sources,Saskatchewan,47,20.4545833333333
2022,Turbine éolienne,Saskatchewan,47,6.54341666666667
2022,Turbine à hydraulique,Yukon,60,89.6308333333333
2022,Solaire,Yukon,60,0.156666666666667
2022,Production totale d’électricité provenant de la biomasse,Yukon,60,0.0
2022,Total renewable and non-greenhouse gas emitting sources,Yukon,60,89.7873333333333
2022,Turbine éolienne,Yukon,60,0.0
2023,Turbine à hydraulique,Alberta,48,2.58666666666667
2023,Solaire,Alberta,48,3.05625
2023,Production totale d’électricité provenant de la biomasse,Alberta,48,2.4725
2023,Total renewable and non-greenhouse gas emitting sources,Alberta,48,21.4050833333333
2023,Turbine éolienne,Alberta,48,13.2898333333333
2023,Turbine à hydraulique,Colombie-Britannique,59,87.54225
2023,Solaire,Colombie-Britannique,59,0.0066666666666666
2023,Turbine marémotrice,Colombie-Britannique,59,0.0
2023,Production totale d’électricité provenant de la biomasse,Colombie-Britannique,59,6.83258333333333
2023,Total renewable and non-greenhouse gas emitting sources,Colombie-Britannique,59,97.4055
2023,Turbine éolienne,Colombie-Britannique,59,3.02408333333333
2023,Turbine à hydraulique,Canada,,58.1390833333333
2023,Turbine à vapeur - nucléaire,Canada,,13.8736666666667
2023,Solaire,Canada,,0.78975
2023,Turbine marémotrice,Canada,,0.0
2023,Production totale d’électricité provenant de la biomasse,Canada,,1.51483333333333
2023,Turbine éolienne,Canada,,6.41141666666667
2023,Turbine à hydraulique,Manitoba,46,97.0039166666667
2023,Solaire,Manitoba,46,0.00425
2023,Production totale d’électricité provenant de la biomasse,Manitoba,46,0.29675
2023,Total renewable and non-greenhouse gas emitting sources,Manitoba,46,99.91125
2023,Turbine éolienne,Manitoba,46,2.60616666666667
2023,Turbine à hydraulique,Nouveau-Brunswick,13,24.2236666666667
2023,Turbine à vapeur - nucléaire,Nouveau-Brunswick,13,29.5399166666667
2023,Solaire,Nouveau-Brunswick,13,0.0046666666666666
2023,Turbine marémotrice,Nouveau-Brunswick,13,0.0
2023,Production totale d’électricité provenant de la biomasse,Nouveau-Brunswick,13,3.27583333333333
2023,Total renewable and non-greenhouse gas emitting sources,Nouveau-Brunswick,13,61.0328333333333
2023,Turbine éolienne,Nouveau-Brunswick,13,3.98833333333333
2023,Turbine à hydraulique,Terre-Neuve-et-Labrador,10,97.5994166666667
2023,Solaire,Terre-Neuve-et-Labrador,10,0.0
2023,Turbine marémotrice,Terre-Neuve-et-Labrador,10,0.0
2023,Production totale d’électricité provenant de la biomasse,Terre-Neuve-et-Labrador,10,0.0468333333333333
2023,Total renewable and non-greenhouse gas emitting sources,Terre-Neuve-et-Labrador,10,98.0223333333333
2023,Turbine éolienne,Terre-Neuve-et-Labrador,10,0.376166666666667
2023,Turbine à hydraulique,Territoires du Nord-Ouest,61,25.4205
2023,Solaire,Territoires du Nord-Ouest,61,0.0363333333333333
2023,Production totale d’électricité provenant de la biomasse,Territoires du Nord-Ouest,61,0.0
2023,Total renewable and non-greenhouse gas emitting sources,Territoires du Nord-Ouest,61,27.9975833333333
2023,Turbine éolienne,Territoires du Nord-Ouest,61,2.54083333333333
2023,Turbine à hydraulique,Nouvelle-Écosse,12,11.3456666666667
2023,Solaire,Nouvelle-Écosse,12,0.03575
2023,Turbine marémotrice,Nouvelle-Écosse,12,0.0
2023,Production totale d’électricité provenant de la biomasse,Nouvelle-Écosse,12,3.87525
2023,Total renewable and non-greenhouse gas emitting sources,Nouvelle-Écosse,12,31.3678333333333
2023,Turbine éolienne,Nouvelle-Écosse,12,16.1114166666667
2023,Turbine à hydraulique,Nunavut,62,0.0
2023,Solaire,Nunavut,62,0.0506666666666667
2023,Production totale d’électricité provenant de la biomasse,Nunavut,62,0.0
2023,Total renewable and non-greenhouse gas emitting sources,Nunavut,62,0.0506666666666667
2023,Turbine éolienne,Nunavut,62,0.0
2023,Turbine à hydraulique,Ontario,35,24.9075
2023,Turbine à vapeur - nucléaire,Ontario,35,51.1328333333333
2023,Solaire,Ontario,35,1.49425
2023,Production totale d’électricité provenant de la biomasse,Ontario,35,0.852583333333333
2023,Total renewable and non-greenhouse gas emitting sources,Ontario,35,86.4849166666667
2023,Turbine éolienne,Ontario,35,8.09808333333333
2023,Turbine à hydraulique,Île-du-Prince-Édouard,11,0.0
2023,Solaire,Île-du-Prince-Édouard,11,0.132416666666667
2023,Turbine marémotrice,Île-du-Prince-Édouard,11,0.0
2023,Production totale d’électricité provenant de la biomasse,Île-du-Prince-Édouard,11,0.818
2023,Total renewable and non-greenhouse gas emitting sources,Île-du-Prince-Édouard,11,99.6584166666667
2023,Turbine éolienne,Île-du-Prince-Édouard,11,98.7079166666667
2023,Turbine à hydraulique,Québec,24,94.019
2023,Turbine à vapeur - nucléaire,Québec,24,
2023,Solaire,Québec,24,0.007
2023,Production totale d’électricité provenant de la biomasse,Québec,24,0.66925
2023,Total renewable and non-greenhouse gas emitting sources,Québec,24,
2023,Turbine éolienne,Québec,24,4.95666666666667
2023,Turbine à hydraulique,Saskatchewan,47,10.9474166666667
2023,Solaire,Saskatchewan,47,0.199916666666667
2023,Production totale d’électricité provenant de la biomasse,Saskatchewan,47,0.212833333333333
2023,Total renewable and non-greenhouse gas emitting sources,Saskatchewan,47,19.3415
2023,Turbine éolienne,Saskatchewan,47,7.98133333333333
2023,Turbine à hydraulique,Yukon,60,87.6964166666667
2023,Solaire,Yukon,60,0.149583333333333
2023,Production totale d’électricité provenant de la biomasse,Yukon,60,0.0
2023,Total renewable and non-greenhouse gas emitting sources,Yukon,60,87.9281666666667
2023,Turbine éolienne,Yukon,60,0.0824166666666667
2024,Turbine à hydraulique,Alberta,48,2.25875
2024,Solaire,Alberta,48,3.57183333333333
2024,Production totale d’électricité provenant de la biomasse,Alberta,48,1.79608333333333
2024,Total renewable and non-greenhouse gas emitting sources,Alberta,48,23.59875
2024,Turbine éolienne,Alberta,48,15.9721666666667
2024,Turbine à hydraulique,Colombie-Britannique,59,87.4779166666667
2024,Solaire,Colombie-Britannique,59,0.0061666666666666
2024,Turbine marémotrice,Colombie-Britannique,59,0.0
2024,Production totale d’électricité provenant de la biomasse,Colombie-Britannique,59,6.7145
2024,Total renewable and non-greenhouse gas emitting sources,Colombie-Britannique,59,97.2605833333333
2024,Turbine éolienne,Colombie-Britannique,59,3.06158333333333
2024,Turbine à hydraulique,Canada,,55.9711666666667
2024,Turbine à vapeur - nucléaire,Canada,,13.4455833333333
2024,Solaire,Canada,,0.897166666666667
2024,Turbine marémotrice,Canada,,0.0
2024,Production totale d’électricité provenant de la biomasse,Canada,,1.53325
2024,Turbine éolienne,Canada,,7.55108333333333
2024,Turbine à hydraulique,Manitoba,46,96.55325
2024,Solaire,Manitoba,46,0.0060833333333333
2024,Production totale d’électricité provenant de la biomasse,Manitoba,46,0.277
2024,Total renewable and non-greenhouse gas emitting sources,Manitoba,46,99.9095
2024,Turbine éolienne,Manitoba,46,3.07366666666667
2024,Turbine à hydraulique,Nouveau-Brunswick,13,22.69675
2024,Turbine à vapeur - nucléaire,Nouveau-Brunswick,13,11.4359166666667
2024,Solaire,Nouveau-Brunswick,13,0.0258333333333333
2024,Turbine marémotrice,Nouveau-Brunswick,13,0.0
2024,Production totale d’électricité provenant de la biomasse,Nouveau-Brunswick,13,5.61575
2024,Total renewable and non-greenhouse gas emitting sources,Nouveau-Brunswick,13,48.9240833333333
2024,Turbine éolienne,Nouveau-Brunswick,13,9.14991666666667
2024,Turbine à hydraulique,Terre-Neuve-et-Labrador,10,96.9439166666667
2024,Solaire,Terre-Neuve-et-Labrador,10,0.0
2024,Turbine marémotrice,Terre-Neuve-et-Labrador,10,0.0
2024,Production totale d’électricité provenant de la biomasse,Terre-Neuve-et-Labrador,10,0.00275
2024,Total renewable and non-greenhouse gas emitting sources,Terre-Neuve-et-Labrador,10,97.3744166666667
2024,Turbine éolienne,Terre-Neuve-et-Labrador,10,0.428
2024,Turbine à hydraulique,Territoires du Nord-Ouest,61,20.228
2024,Solaire,Territoires du Nord-Ouest,61,0.517916666666667
2024,Production totale d’électricité provenant de la biomasse,Territoires du Nord-Ouest,61,0.0
2024,Total renewable and non-greenhouse gas emitting sources,Territoires du Nord-Ouest,61,23.5594166666667
2024,Turbine éolienne,Territoires du Nord-Ouest,61,2.8135
2024,Turbine à hydraulique,Nouvelle-Écosse,12,8.09216666666667
2024,Solaire,Nouvelle-Écosse,12,0.0338333333333333
2024,Turbine marémotrice,Nouvelle-Écosse,12,0.0
2024,Production totale d’électricité provenant de la biomasse,Nouvelle-Écosse,12,4.1085
2024,Total renewable and non-greenhouse gas emitting sources,Nouvelle-Écosse,12,30.6275
2024,Turbine éolienne,Nouvelle-Écosse,12,18.3933333333333
2024,Turbine à hydraulique,Nunavut,62,0.0
2024,Solaire,Nunavut,62,0.0465833333333333
2024,Production totale d’électricité provenant de la biomasse,Nunavut,62,0.0
2024,Total renewable and non-greenhouse gas emitting sources,Nunavut,62,0.0465833333333333
2024,Turbine éolienne,Nunavut,62,0.0
2024,Turbine à hydraulique,Ontario,35,24.04225
2024,Turbine à vapeur - nucléaire,Ontario,35,48.5806666666667
2024,Solaire,Ontario,35,1.44583333333333
2024,Production totale d’électricité provenant de la biomasse,Ontario,35,0.808083333333333
2024,Total renewable and non-greenhouse gas emitting sources,Ontario,35,83.3935833333333
2024,Turbine éolienne,Ontario,35,8.51675
2024,Turbine à hydraulique,Île-du-Prince-Édouard,11,0.0
2024,Solaire,Île-du-Prince-Édouard,11,7.12133333333333
2024,Turbine marémotrice,Île-du-Prince-Édouard,11,0.0
2024,Production totale d’électricité provenant de la biomasse,Île-du-Prince-Édouard,11,0.681
2024,Total renewable and non-greenhouse gas emitting sources,Île-du-Prince-Édouard,11,99.7079166666667
2024,Turbine éolienne,Île-du-Prince-Édouard,11,91.9053333333333
2024,Turbine à hydraulique,Québec,24,92.73725
2024,Turbine à vapeur - nucléaire,Québec,24,
2024,Solaire,Québec,24,0.0085
2024,Production totale d’électricité provenant de la biomasse,Québec,24,0.849916666666667
2024,Total renewable and non-greenhouse gas emitting sources,Québec,24,
2024,Turbine éolienne,Québec,24,5.98558333333333
2024,Turbine à hydraulique,Saskatchewan,47,9.80558333333333
2024,Solaire,Saskatchewan,47,0.23125
2024,Production totale d’électricité provenant de la biomasse,Saskatchewan,47,0.260416666666667
2024,Total renewable and non-greenhouse gas emitting sources,Saskatchewan,47,18.9129166666667
2024,Turbine éolienne,Saskatchewan,47,8.61541666666667
2024,Turbine à hydraulique,Yukon,60,79.4155
2024,Solaire,Yukon,60,0.177333333333333
2024,Production totale d’électricité provenant de la biomasse,Yukon,60,0.0
2024,Total renewable and non-greenhouse gas emitting sources,Yukon,60,80.6615833333333
2024,Turbine éolienne,Yukon,60,1.06883333333333
